ID;TYPE;MODELE;VOIE;COMMUNE;DISPONIBILITE;DEBUT_INDISPO;FIN_INDISPO;MOTIF_INDISPO;LATITUDE;LONGITUDE
728;FONTAINE_BOIS;GHM Bois;SQUARE GEORGES DUHAMEL;PARIS 13EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8319996562;2.37782422354
729;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;SQUARE FREDERICK LEMAITRE;PARIS 10EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERME DEMANDE TIERS;48.8693007592;2.36669825879
730;FONTAINE_BOIS;Bayard D1;SQUARE LOUIS MAJORELLE;PARIS 11EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8520301161;2.38155246193
731;FONTAINE_BOIS;GHM Bois;RUE DE LA ROQUETTE;PARIS 11EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8592523621;2.38587884551
732;FONTAINE_BOIS;GHM Bois;PARC SAINTE PERINE;PARIS 16EME ARRONDISSEMENT;OUI;;;;48.8448601471;2.26898589718
733;FONTAINE_BOIS;GHM Bois;RUE DU MOULIN DE LA POINTE;PARIS 13EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8210365178;2.35680631255
734;FONTAINE_BOIS;GHM Bois;AVENUE EDOUARD VAILLANT;PARIS 16EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8374670646;2.2543304946
735;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;SQUARE DES BATIGNOLLES;PARIS 17EME ARRONDISSEMENT;NON;2021-02-26T02:00:00+01:00;;FERME DEMANDE TIERS;48.8869460304;2.31698676531
736;FONTAINE_BOIS;GHM Bois;PARC DE BELLEVILLE;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8707260297;2.38640264065
737;FONTAINE_BOIS;GHM Bois;RUE DE FECAMP;PARIS 12EME ARRONDISSEMENT;OUI;;;;48.8362946271;2.40133649362
738;FONTAINE_BOIS;Bayard D1;RUE DES ROSIERS;PARIS 4EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8576239165;2.35995099124
739;FONTAINE_BOIS;GHM Bois;QUAI DE LA SEINE;PARIS 19EME ARRONDISSEMENT;NON;2021-02-08T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8867756369;2.37496902538
740;FONTAINE_BOIS;GHM Bois;RUE ELISA BOREY;PARIS 20EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8669123925;2.38982624554
741;FONTAINE_BOIS;GHM Bois;JARDIN DE LA GARE DE CHARONNE;PARIS 20EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8521140525;2.4091662568
742;FONTAINE_BOIS;Ville de Paris Bois;ROUTE DE SEVRES A NEUILLY;PARIS 16EME ARRONDISSEMENT;NON;2020-11-18T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8736947659;2.24779310926
743;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;SQUARE DU VERT GALANT;PARIS 1ER ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8573578135;2.34062899372
744;FONTAINE_BOIS;Ville de Paris Bois;RUE LE TASSE;PARIS 16EME ARRONDISSEMENT;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8622194049;2.28576384255
745;FONTAINE_BOIS;;RUE CAULAINCOURT;PARIS 18EME ARRONDISSEMENT;NON;2020-11-27T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8861537009;2.33160764878
746;FONTAINE_BOIS;;RUE PIERRE REBIERE;PARIS 17EME ARRONDISSEMENT;NON;2020-11-26T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.897306375;2.31707815097
747;FONTAINE_BOIS;Bayard BF3;RUE CURIAL;PARIS 19EME ARRONDISSEMENT;OUI;;;;48.8956405438;2.37487386694
748;FONTAINE_BOIS;Bayard D1;PLACE JACQUES MARETTE;PARIS 15EME ARRONDISSEMENT;NON;2020-12-11T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERME DEMANDE TIERS;48.8322965013;2.2999120302
749;FONTAINE_BOIS;Bayard D1;PLACE CARREE;PARIS 1ER ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;;48.8623962669;2.34448094168
750;FONTAINE_BOIS;GHM Bois;ALLEE DES CARDINOUX;PARIS 19EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;;FERMETURE HIVERNALE;48.8999108162;2.37212635478
751;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.7628607986;2.38011691656
752;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;RUE HELENE JAKUBOWICZ;PARIS 20EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8696459401;2.39814236694
753;FONTAINE_BOIS;;AVENUE DU GENERAL LECLERC;PANTIN;NON;2020-11-23T02:00:00+01:00;2021-03-31T04:00:00+02:00;APP A REPARER;48.9076252741;2.42090825248
754;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9041523979;2.4054212002
755;FONTAINE_BOIS;;CIMETIERE PARISIEN D'IVRY;IVRY-SUR-SEINE;NON;2020-11-26T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8108329693;2.36824385276
756;FONTNE_WALLACE;Caryatides;PLACE CHARLES FILLION;PARIS 17EME ARRONDISSEMENT;OUI;;;;48.88682436;2.31746951153
757;FONTNE_WALLACE;Caryatides;PLACE LOUIS LEPINE;PARIS 4EME ARRONDISSEMENT;OUI;;;;48.8554385592;2.34757088273
758;FONTNE_WALLACE;Caryatides;PLACE HENRI ROLLET;PARIS 15EME ARRONDISSEMENT;OUI;;;;48.8359041847;2.29331018496
759;FONTNE_WALLACE;Caryatides;BOULEVARD DES BATIGNOLLES;PARIS 17EME ARRONDISSEMENT;OUI;;;;48.8833108824;2.32609511996
760;FONTNE_WALLACE;Caryatides;RUE DES MURIERS;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8649820746;2.39115241028
761;FTNE_POING_EAU;Fontaine Poing d'Eau;BOULEVARD DAVOUT;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8563674663;2.40984944159
762;FONTAINE_BOIS;Wallace Bois;;PARIS 12EME ARRONDISSEMENT;OUI;;;;48.8374498655;2.44794871996
763;FONTAINE_BOIS;;;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8371039012;2.32752994207
764;BORNE_FONTAINE;Murale Activation Manuelle;RUE NORVINS;PARIS 18EME ARRONDISSEMENT;OUI;;;;48.8870852196;2.33944711552
765;BORNE_FONTAINE;GHM Ville de Paris;PLACE D ALLERAY;PARIS 15EME ARRONDISSEMENT;OUI;;;;48.8365105792;2.30620185619
766;FONTAINE_ARCEAU;Fontaine Arceau;RUE DE L HOTEL DE VILLE;PARIS 4EME ARRONDISSEMENT;OUI;;;;48.8540613942;2.35638804265
767;FONTAINE_ARCEAU;Fontaine Arceau;BOULEVARD LEFEBVRE;PARIS 15EME ARRONDISSEMENT;OUI;;;;48.8323293844;2.28836752961
768;FONTAINE_ARCEAU;Fontaine Arceau;RUE SAINTE CECILE;PARIS 9EME ARRONDISSEMENT;OUI;;;;48.8730230121;2.34782041655
769;FONTAINE_ARCEAU;Fontaine Arceau;BOULEVARD SERURIER;PARIS 19EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;;FERMETURE HIVERNALE;48.87912029;2.40089456006
770;FONTAINE_BOIS;GHM Bois;SQUARE BREGUET-SABIN;PARIS 11EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8570348185;2.37097640717
771;FONTAINE_BOIS;Wallace Bois;ROUTE DE LA DEMI LUNE;PARIS 12EME ARRONDISSEMENT;NON;2020-11-19T02:00:00+01:00;2021-03-31T04:00:00+02:00;FERMETURE HIVERNALE;48.8223413993;2.44196677436
772;FONTAINE_BOIS;GHM Bois;ALLEE THOMY THIERRY;PARIS 7EME ARRONDISSEMENT;NON;2020-12-08T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8551411593;2.29770128655
773;FONTAINE_BOIS;Wallace Bois;AVENUE DAUMESNIL;PARIS 12EME ARRONDISSEMENT;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8375812813;2.42558749395
774;FONTAINE_BOIS;Salamandre;PARC KELLERMANN;PARIS 13EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8185447254;2.35443022213
775;FONTAINE_BOIS;Particulier;AVENUE DE LA SIBELLE;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8264166806;2.33810463246
776;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;SQUARE SCIPION;PARIS 5EME ARRONDISSEMENT;OUI;;;;48.8389008238;2.35387745932
777;FONTAINE_BOIS;GHM Bois;AVENUE EMILE LAURENT;PARIS 12EME ARRONDISSEMENT;NON;2020-12-10T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8407895687;2.41115713917
778;FONTAINE_BOIS;GHM Bois;SQUARE HELENE BOUCHER;PARIS 13EME ARRONDISSEMENT;NON;2021-02-09T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8186770172;2.36033301181
779;FONTAINE_BOIS;GHM Bois;RUE JACQUES KELLNER;PARIS 17EME ARRONDISSEMENT;OUI;;;;48.8959352279;2.32543787125
780;FONTAINE_BOIS;Particulier;RUE D AUBERVILLIERS;PARIS 18EME ARRONDISSEMENT;OUI;;;;48.8858621129;2.36526935987
781;FONTAINE_BOIS;GHM Bois;RUE DES RECOLLETS;PARIS 10EME ARRONDISSEMENT;NON;2021-02-08T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8753661306;2.36244597486
782;FONTAINE_BOIS;GHM Bois;SQUARE PABLO CASALS;PARIS 15EME ARRONDISSEMENT;NON;2021-02-10T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERME DEMANDE TIERS;48.8488257306;2.28568321071
783;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;PLACE JOFFRE;PARIS 7EME ARRONDISSEMENT;NON;2020-12-08T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.85370237;2.30324885073
784;FONTAINE_BOIS;GHM Bois;SQUARE ROBERT BAJAC;PARIS 13EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8186712469;2.35916600593
785;FONTAINE_BOIS;Ville de Paris Bois;ROUTE DE SURESNES;PARIS 16EME ARRONDISSEMENT;NON;2020-11-20T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8663666068;2.25395368172
786;FONTAINE_BOIS;GHM Bois;PARC DE BELLEVILLE;PARIS 20EME ARRONDISSEMENT;NON;2020-12-02T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8707535491;2.3840429347
787;FONTAINE_BOIS;Particulier;VILLA SAINTE CROIX;PARIS 17EME ARRONDISSEMENT;OUI;;;;48.8941313649;2.32459583574
788;FONTAINE_BOIS;GHM Bois;RUE DES COURONNES;PARIS 20EME ARRONDISSEMENT;NON;2020-12-02T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8707250523;2.38797044119
789;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;JARDIN SUD DU TROCADERO;PARIS 16EME ARRONDISSEMENT;OUI;;;;48.8605116552;2.28873934569
790;FONTAINE_BOIS;GHM Bois;SQUARE JEAN MORIN;PARIS 12EME ARRONDISSEMENT;NON;2020-12-22T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8385040562;2.38885923578
791;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;AVENUE DU RANELAGH;PARIS 16EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8581295359;2.26838807686
792;FONTAINE_BOIS;Bayard D1;RUE ALEXANDRE CABANEL;PARIS 15EME ARRONDISSEMENT;NON;2020-12-11T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.848457985;2.30174618844
793;FONTAINE_BOIS;GHM Bois;RUE SORBIER;PARIS 20EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8668910099;2.3921329145
794;FONTAINE_BOIS;Ville de Paris Bois;ALLEE FORTUNEE;PARIS 16EME ARRONDISSEMENT;NON;2020-11-20T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.850211804;2.24984641484
795;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;PARC MONCEAU;PARIS 8EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8784066202;2.30994391027
796;FONTAINE_BOIS;GHM Bois;RUE COMPANS;PARIS 19EME ARRONDISSEMENT;NON;2020-12-07T02:00:00+01:00;;FERMETURE HIVERNALE;48.877929831;2.39274766628
797;FONTAINE_BOIS;GHM Bois;RUE EMILE BOLLAERT;PARIS 19EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;;FERMETURE HIVERNALE;48.8999868315;2.37448862863
798;FONTAINE_BOIS;GHM Bois;RUE DU COMMANDANT L HERMINIER;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8485211335;2.41579529522
799;FONTAINE_BOIS;Particulier;RUE DE BAGNOLET;PARIS 20EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8606309477;2.40486449976
800;FONTAINE_BOIS;GHM Bois;SQUARE HENRI KARCHER;PARIS 20EME ARRONDISSEMENT;NON;2020-12-02T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8600197946;2.40093517343
801;FONTAINE_BOIS;Particulier;RUE PAYENNE;PARIS 3EME ARRONDISSEMENT;OUI;;;;48.857885572;2.36280176403
802;FONTAINE_BOIS;GHM Bois;RUE VILLEHARDOUIN;PARIS 3EME ARRONDISSEMENT;NON;2020-12-02T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8593759446;2.36537782992
803;FONTAINE_BOIS;Wallace Bois;ROUTE DE LA PYRAMIDE;PARIS 12EME ARRONDISSEMENT;OUI;;;;48.8385924694;2.44083667015
804;FONTAINE_BOIS;;AVENUE CIMETIERE BATIGNOLLES;PARIS 17EME ARRONDISSEMENT;NON;2020-11-26T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8991278718;2.31943789579
805;FONTAINE_BOIS;;AVENUE CIMETIERE BATIGNOLLES;PARIS 17EME ARRONDISSEMENT;OUI;;;;48.8973860893;2.31476932334
806;FONTAINE_BOIS;;RUE FELIX FAURE;PARIS 15EME ARRONDISSEMENT;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8386177716;2.28433780385
807;FONTAINE_BOIS;;BOULEVARD EDGAR QUINET;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8399139381;2.32755487779
808;FONTAINE_BOIS;;AVENUE THIERRY;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8359618805;2.32884954608
809;FONTAINE_BOIS;;BOULEVARD DE MENILMONTANT;PARIS 20EME ARRONDISSEMENT;OUI;;;;48.8585386166;2.39342090684
810;FONTAINE_BOIS;Ville de Paris Bois;CARREFOUR DES CASCADES;PARIS 16EME ARRONDISSEMENT;NON;2020-11-16T02:00:00+01:00;2021-04-13T04:00:00+02:00;FERMETURE HIVERNALE;48.8558103331;2.25915795843
811;FONTAINE_BOIS;Santa Cole Atlantida;RUE LEBLANC;PARIS 15EME ARRONDISSEMENT;OUI;;;;48.8399346108;2.27484748602
812;FONTAINE_BOIS;GHM Bois;RUE DU JAVELOT;PARIS 13EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8245579471;2.36541776573
813;FONTAINE_BOIS;Santa Cole Atlantida;AVENUE RENE FONCK;PARIS 19EME ARRONDISSEMENT;NON;2020-12-02T02:00:00+01:00;;FERMETURE HIVERNALE;48.8786484991;2.40853255544
814;FONTAINE_BOIS;Bayard BF3;VILLA OTTOZ;PARIS 20EME ARRONDISSEMENT;NON;2020-12-02T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8715569037;2.38377539271
815;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9040051697;2.40933471889
816;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9070931488;2.40260540767
817;FONTAINE_BOIS;;CIMETIERE PARISIEN DE BAGNEUX;BAGNEUX;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8039231229;2.30857060569
818;FONTAINE_BOIS;;CIMETIERE PARISIEN DE BAGNEUX;BAGNEUX;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8088679455;2.3065233266
819;FONTAINE_BOIS;;CIMETIERE PARISIEN DE BAGNEUX;BAGNEUX;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8014288686;2.30505344328
820;FONTAINE_BOIS;;CIMETIERE PARISIEN DE BAGNEUX;BAGNEUX;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8080155701;2.31028263518
821;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;RUE D ALSACE;PARIS 10EME ARRONDISSEMENT;NON;2020-12-02T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8791511277;2.35903400543
822;FONTAINE_BOIS;Santa Cole Atlantida;RUE DU PRE;PARIS 18EME ARRONDISSEMENT;OUI;;;;48.8962867792;2.36529544369
823;FONTAINE_BOIS;Bayard BF3;RUE DU BOCAGE;PARIS 15EME ARRONDISSEMENT;NON;2020-12-09T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8306599038;2.3053249104
824;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.7587682334;2.38185716899
825;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9043289759;2.40314431296
826;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9048020924;2.41270718166
827;FONTAINE_BOIS;;CIMETIERE PARISIEN DE PANTIN-BOBIGNY;PANTIN;NON;2020-11-25T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.9067393175;2.40959386817
828;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.762711962;2.37926209149
829;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;CIMETIERE PARISIEN DE THIAIS;THIAIS;NON;2020-11-24T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.7632220762;2.3793536516
830;FONTAINE_BOIS;;CIMETIERE PARISIEN D'IVRY;IVRY-SUR-SEINE;NON;2020-11-26T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8105857497;2.36481588182
831;FONTAINE_BOIS;;CIMETIERE PARISIEN D'IVRY;IVRY-SUR-SEINE;NON;2020-11-26T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8132497214;2.36821029907
832;FONTNE_WALLACE;Caryatides;PLACE DE DUBLIN;PARIS 8EME ARRONDISSEMENT;OUI;;;;48.8805357482;2.32477463627
833;FONTNE_WALLACE;Caryatides;PLACE JEAN LORRAIN;PARIS 16EME ARRONDISSEMENT;OUI;;;;48.8480707386;2.26468579069
834;FONTNE_WALLACE;Caryatides;RUE DE RIVOLI;PARIS 4EME ARRONDISSEMENT;OUI;;;;48.8554548446;2.35954398836
835;FTNE_PETILLANTE;Fontaine pétillante;RUE MARGUERITE DE ROCHECHOUART;PARIS 9EME ARRONDISSEMENT;OUI;;;;48.8778971889;2.34497815657
836;FTNE_PETILLANTE;Fontaine pétillante;RUE BERGER;PARIS 1ER ARRONDISSEMENT;OUI;;;;48.8618682601;2.34482748728
837;BORNE_FONTAINE;BF Bayard;RUE FRANCIS DE CROISSET;PARIS 18EME ARRONDISSEMENT;OUI;;;;48.8994339093;2.34559864995
838;FONTAINE_ARCEAU;Fontaine Arceau;PLACE FRANCOISE DORLEAC;PARIS 18EME ARRONDISSEMENT;OUI;;;;48.900042051;2.33736377071
839;FONTAINE_ARCEAU;Fontaine Arceau;RUE DES PETITS PERES;PARIS 2EME ARRONDISSEMENT;OUI;;;;48.8663107357;2.34057756517
840;FONTAINE_ARCEAU;Fontaine Arceau;RUE REGNAULT;PARIS 13EME ARRONDISSEMENT;OUI;;;;48.8226405049;2.36763973072
841;FONTAINE_BOIS;Wallace Bois;ILE DE REUILLY;PARIS 12EME ARRONDISSEMENT;NON;2020-11-19T02:00:00+01:00;2021-03-31T04:00:00+02:00;FERMETURE HIVERNALE;48.8301355933;2.41533969303
842;FONTAINE_BOIS;Wallace Bois;ROUTE DE LA TOURELLE;PARIS 12EME ARRONDISSEMENT;NON;2020-11-23T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8419189193;2.42410684231
843;FONTAINE_BOIS;Particulier;RUE BOY ZELENSKI;PARIS 10EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8777069358;2.36822829906
844;FONTAINE_BOIS;GHM Bois;PARC DE BERCY;PARIS 12EME ARRONDISSEMENT;NON;2020-12-10T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8361522406;2.38214451709
845;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;SQUARE SANTIAGO DU CHILI;PARIS 7EME ARRONDISSEMENT;NON;2020-12-09T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8575788185;2.31091359581
846;FONTAINE_BOIS;Particulier;RUE D AUBERVILLIERS;PARIS 18EME ARRONDISSEMENT;NON;2020-12-10T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8885094974;2.36636880845
847;FONTAINE_BOIS;GHM Bois;SQUARE ARISTIDE CAVAILLE COLL;PARIS 10EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8781615357;2.35191874613
848;FONTAINE_BOIS;GHM Bois;PARC SAINTE PERINE;PARIS 16EME ARRONDISSEMENT;OUI;;;;48.844238747;2.26916977413
849;FONTAINE_BOIS;Fontaine des Bois, Parcs et Jardins;AVENUE DU PRESIDENT KENNEDY;PARIS 16EME ARRONDISSEMENT;NON;2020-12-03T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8592913328;2.28897109654
850;FONTAINE_BOIS;GHM Bois;RUE ANTOINE VOLLON;PARIS 12EME ARRONDISSEMENT;NON;2020-12-10T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8502667677;2.37677331982
851;FONTAINE_BOIS;GHM Bois;SQUARE DU SERMENT DE KOUFRA;PARIS 14EME ARRONDISSEMENT;OUI;;;;48.8219977577;2.32347106352
852;FONTAINE_BOIS;GHM Bois;AVENUE JEAN AICARD;PARIS 11EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8654107087;2.38116409232
853;FONTAINE_BOIS;GHM Bois;RUE DE LA FOLIE REGNAULT;PARIS 11EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8574379047;2.38797071011
854;FONTAINE_BOIS;Particulier;RUE JULIA BARTET;PARIS 14EME ARRONDISSEMENT;NON;2020-12-10T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8261433875;2.30376759627
855;FONTAINE_BOIS;Santa Cole Atlantida;PARC CLICHY BATIGNOLLES MARTIN LUTHER KING;PARIS 17EME ARRONDISSEMENT;NON;2021-02-09T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8902623197;2.31557589433
856;FONTAINE_BOIS;GHM Bois;RUE GINETTE NEVEU;PARIS 18EME ARRONDISSEMENT;OUI;;;;48.8999719301;2.34531597127
857;FONTAINE_BOIS;GHM Bois;JARDIN DES CHAMPS ELYSEES;PARIS 8EME ARRONDISSEMENT;NON;2020-12-04T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8681090413;2.31597521042
858;FONTAINE_BOIS;Bayard D1;PASSAGE BRULON;PARIS 12EME ARRONDISSEMENT;OUI;;;;48.8496662256;2.3805224056
859;FONTAINE_BOIS;GHM Bois;RUE JACQUES DUCHESNE;PARIS 19EME ARRONDISSEMENT;NON;2021-02-08T02:00:00+01:00;2021-04-30T04:00:00+02:00;FERMETURE HIVERNALE;48.8991259236;2.37494906965
